03275.wav	03251_03500_453c7574	verified	Mo mọ ìṣòro wa nínú ẹgbẹ́ tí a wà yìí. 
03276.wav	03251_03500_453c7574	verified	Mo mọ ojúṣe è mi sí Ọlọ́run àti orílẹ̀-èdè mi.
03277.wav	03251_03500_453c7574	verified	N ó máa tẹ̀síwájú láti sa gbogbo ipá à mi.
03278.wav	03251_03500_453c7574	verified	Wọ́n wá sí orílẹ̀-èdè Nàìjíríà nítorí ìfẹ́ tí wọ́n ní
03279.wav	03251_03500_453c7574	verified	Wọ́n ní ìgbàgbọ́ sí ìṣèjọba Ààrẹ orílẹ̀-èdè Nàìjíríà.
03280.wav	03251_03500_453c7574	verified	Àwọn ọmọ ẹgbẹ́ náà wá ṣèlérí àtìlẹ̀yìn wọn fún Ààrẹ.
03281.wav	03251_03500_453c7574	verified	Èyí jẹ́ láti ṣe ohun málegbàgbé lórílẹ̀-èdè Nàìjíríà.
03282.wav	03251_03500_453c7574	verified	Orílẹ̀-èdè Nàìjíríà pè fún ètó ààbò lórí ìmọ̀ ẹ̀rọ ìgbàlódé.
03283.wav	03251_03500_453c7574	verified	Ààrẹ orílẹ̀-èdè Nàìjíríà ti rọ àwọn adaŕi orílẹ̀-èdè àgbáyé.
03284.wav	03251_03500_453c7574	verified	Ó ní kí wọ́n wá wọ̀rọ̀kọ̀ fi ṣàdá nípa àdéhùn wọn.
03285.wav	03251_03500_453c7574	verified	Ẹ wá bí ìmọ̀ ẹ̀rọ ìgbàlódé yóò ṣe wà lárọ̀wọ́tó àwọn ènìyàn.
03286.wav	03251_03500_453c7574	verified	Ó tún sọ̀rọ̀ nípa bí ètò ààbò tó péye yóò tún wà níbẹ̀.
03287.wav	03251_03500_453c7574	verified	Ó sọ̀rọ̀ níbi Ìpàdé ètò Okoòwò t’ó wáyé ní ìlú òkè òkun lọ́jọ́ Ajé.
03288.wav	03251_03500_453c7574	verified	Ètò ìlànà gbọdò wà nípa èyí tí yóò máa dáàbò bo ìmọ̀ ẹ̀rọ ìgbàlódé.
03289.wav	03251_03500_453c7574	verified	Kíni àkórí ìpàdé àpérò tó wáyé ní àná?
03290.wav	03251_03500_453c7574	verified	Wíwá ọjọ́ iwájú tó dára fún ètò okoòwò ṣe pàtàkì.
03291.wav	03251_03500_453c7574	verified	Mímú ìdàgbàsókè bá ètò okoòwò àgbáyé ṣe kókó.
03292.wav	03251_03500_453c7574	verified	A gbọdọ̀ lo Ìmọ̀-ẹ̀rọ ìgbàlódé fún ti dáadáa.
03293.wav	03251_03500_453c7574	verified	Ẹ pèsè ètò ìlànà fún lílo Ìmọ̀-ẹ̀rọ ìgbàlódé.
03294.wav	03251_03500_453c7574	verified	Èyí yóò dín wàhálà tó máa ń wáyé nípa rẹ̀.
03295.wav	03251_03500_453c7574	verified	Ààrẹ fi àìdunnú rẹ̀ hàn sí áwọn olórí yìí.
03296.wav	03251_03500_453c7574	verified	Èyí jẹ́ nípa bí wọ́n ṣe ń lo ìmò èrọ ìgbàlódé láti ṣe ayédùrú ètò ìdìbò.
03297.wav	03251_03500_453c7574	verified	Ìgbésẹ̀ wọn tako ẹ̀tọ́ ọmọnìyàn ní ibikíbi.
03298.wav	03251_03500_453c7574	verified	Ó sì tún máa ń dá rògbòdìyàn sílẹ́ láàrín ìlú.
03299.wav	03251_03500_453c7574	verified	Ààrẹ wá rọ àwọn adarí ilé-iṣẹ́ ìjọba àti ilé-iṣẹ́ aládàáni.
03300.wav	03251_03500_453c7574	verified	Ó ní kí wọ́n fọwọ́sowọ́pọ̀ kí àlàáfíà lè dé bá gbogbo wa.
03301.wav	03251_03500_453c7574	verified	Ẹ wá ojútùú sí wàhálà àti ìsoro tó máa ń wáyé nípa lílo ìmọ̀ yìí.
03302.wav	03251_03500_453c7574	verified	Ó tó ènìyàn mẹ́ẹ̀ẹ́dógún tí ó ti kú lẹ́yìn ọ̀pọ̀ ọdún ìjàmbá.
03303.wav	03251_03500_453c7574	verified	Mo mọ ikọ̀ aláàbò tó ń mójútò ìṣèlẹ̀ pàjáwìrì lórílé-èdé náà.
03304.wav	03251_03500_453c7574	verified	Wọ́n ti ń wá àwọn ènìyàn tí ó fara káásà nínú ìṣẹ̀lẹ̀ ìjàmbá ilẹ̀ rírì yìí.
03305.wav	03251_03500_453c7574	verified	Ìṣẹ̀lẹ̀ náà ti gba ẹ̀mí ènìyàn mẹ́ẹ̀ẹ́dógún.
03306.wav	03251_03500_453c7574	verified	Ìjàmbá ọkọ̀ náà ṣẹlẹ̀ lọ́jọ́ Ọdún Tuntun.
03307.wav	03251_03500_453c7574	verified	Irúfẹ́ ìṣẹ̀lẹ̀ náà wáyé lọ́dún kan ṣẹ́yìn.
03308.wav	03251_03500_453c7574	verified	Ó ṣekúpa ọ̀gọ̀rọ̀ ènìyàn tí wọ́n ń lọ sílé ọdún.
03309.wav	03251_03500_453c7574	verified	Ókéré tán ogún ènìyàn ni ó pàdánù ẹ̀mí wọn sínú ìṣẹ̀lẹ̀ ọ̀hún.
03310.wav	03251_03500_453c7574	verified	Ilé ọgbọ́n sì bá ìṣẹ̀lẹ̀ yìí lọ nílùú náà.
03311.wav	03251_03500_453c7574	verified	Agbẹnusọ̀rọ̀ ikọ̀ aláàbò náà sọ̀rọ̀ jáde.
03312.wav	03251_03500_453c7574	verified	Ó le púpọ̀ láti gba àwọn ènìyàn sílẹ̀ lásìkò ìṣẹ̀lẹ̀ ilẹ̀ rírì.
03313.wav	03251_03500_453c7574	verified	Wàyìí ò, àrọ̀rọ̀ dá òjò ló rọ̀ lọ́jọ́ Ìṣégun.
03314.wav	03251_03500_453c7574	verified	Ó dènà gbogbo iṣẹ́ àwọn aláàbò pátápátá.
03315.wav	03251_03500_453c7574	verified	Ìṣẹ̀lẹ̀ ìjàm̀bá ilẹ̀ rírì jẹ́ ohun tí ó máa ń ṣẹlẹ̀ lọ́pọ̀lọpọ̀ lórílè-èdè yìí.
03316.wav	03251_03500_453c7574	verified	Ó sì ti ṣekúpa ẹgbẹ̀rún mẹ́ta ènìyàn ní àwọn agbègbè lóríṣiríṣi.
03317.wav	03251_03500_453c7574	verified	Ilẹ̀ òkèèrè kan fún Nàìjíríà ni ẹ̀gbẹ̀rún lọ́nà ẹ̀ẹ́dẹ́gbẹ̀ta owó o dọ́là.
03318.wav	03251_03500_453c7574	verified	Wọ́n ti fi ẹgbẹ̀rún lọ́nà ẹ̀ẹ́dẹ́gbẹ̀ta dọ́là ran àwọn ènìyàn kan lọ́wọ́.
03319.wav	03251_03500_453c7574	verified	Iye àwọn tí wọ́n jẹ ànfààní náà dín ní ẹ̀ẹ́dẹ́gbéje ẹ̀gbẹ̀rún.
03320.wav	03251_03500_453c7574	verified	Èyí jẹ́ fún àwọn ìpínlẹ̀ mẹ́ta tí ikọ̀ ọlọ́tẹ̀ kan sọ di aláìnílé lórí.
03321.wav	03251_03500_453c7574	verified	Ìjọba orílẹ̀-èdè ọ̀ún ti ń gbìyànjú láti ọjọ́ pipẹ́.
03322.wav	03251_03500_453c7574	verified	Wọ́n ṣèrànwó fún àwọn ènìyàn tí ikọ̀ ọmọgun ọlọ́tẹ̀ yìí sọ di aláìnílé lórí.
03323.wav	03251_03500_453c7574	verified	Ó ní ìjọba orílẹ̀-èdè òun yóò fọwọ́sowọ́pọ̀ pẹ̀lú ìjọba orílẹ̀-èdè Nàìjíríà.
03324.wav	03251_03500_453c7574	verified	Wọ́n fẹ́ gbógun ti àìsàn ebi àti òṣì lórílẹ̀-èdè Nàìjíríà.
03325.wav	03251_03500_453c7574	verified	Ètò ìrànwọ́ wo ni wọ́n ṣe fún orílẹ̀-èdè Nàìjíríà?
03326.wav	03251_03500_453c7574	verified	Ó ní pé irú ètò báyìí yóò tún jẹ́ kí ìgbé ayé ìdẹ̀rùn bá àwọn ènìyàn.
03327.wav	03251_03500_453c7574	verified	Èka èdè Yorùbá, Ohùn Nàìjíríà bẹ̀rẹ̀ ìgbòhùn sáfẹ́fẹ́ ní ìlú Àbújá.
03328.wav	03251_03500_453c7574	verified	Ọ̀pọ̀lọpọ̀ ètò ni wọ́n ti yà sọ́tọ̀ fún àwọn ọmọ orílẹ̀-èdè Nàìjíríà.
03329.wav	03251_03500_453c7574	verified	Kíni ó wà fún ìgbádùn àwọn olólùfẹ́ jákè-jádò àgbáyé?
03330.wav	03251_03500_453c7574	verified	Ó tẹ̀síwájú pé ìfẹ́ àwọn olùgbọ́ àwọn ló jẹ wọ́n lógún.
03331.wav	03251_03500_453c7574	verified	Ìdí nìyí tí àwọn aláṣẹ Ohùn Nàìjíríà, ṣe bẹ̀rẹ̀ ìgbóhùnsáfẹ́fẹ́ láti ìlú Àbújá.
03332.wav	03251_03500_453c7574	verified	Ṣé àwọn ètò wà fún ìgbádùn àwọn olùgbọ́ ní ilẹ̀ Áfíríkà?
03333.wav	03251_03500_453c7574	verified	Àwọn olùgbọ wọn láti ilẹ̀ òkèèrè yóò tún máa gbọ́ wọn yéké-yéké.
03334.wav	03251_03500_453c7574	verified	Kò sí ohun tó dára tó ìfọkànbalẹ̀
03335.wav	03251_03500_453c7574	verified	Inú àwọn ènìyàn tó ń gbọ́ wa láti ilé akéde dùn láti tẹ́tí sí wa.
03336.wav	03251_03500_453c7574	verified	Wọ́n sì tún dárúkọ àwọn òṣìṣẹ́ tí yóò máa kópa lórí ètò ọ̀hún náà.
03337.wav	03251_03500_453c7574	verified	Ẹ ó máa gbọ́ Ohùn Nàíjíríà ní déédé aago mọ̀kànlá ààbọ̀ òwúrọ̀.
03338.wav	03251_03500_453c7574	verified	Wọ́n ní yóò jẹ́ títí di aago mọ̀kànlá kọjá ìṣẹ́jú márùndínláàdọ́ta.
03339.wav	03251_03500_453c7574	verified	Ẹ ó sì tún máa gbọ ní ìrọ̀lẹ́ lójoojúmọ́.
03340.wav	03251_03500_453c7574	verified	Yóò jẹ́ ní déédé aago máàrún kọjá ìṣẹ́jú màrúndínlógún.
03341.wav	03251_03500_453c7574	verified	Ètò náà yóò parí ní aago máàrún ààbọ̀.
03342.wav	03251_03500_453c7574	verified	Yóò kópa níbi ìpàdé àwọn ọmọ ilẹ̀ Áfíríkà àti t'àwọn ìlú òkèèrè.
03343.wav	03251_03500_453c7574	verified	Yóò máa darapọ̀ mọ́ àwọn akẹgbẹ́ rẹ̀ níbi ìjíròrò náà.
03344.wav	03251_03500_453c7574	verified	Yóò wáyé lọ́jọ́ Ajé, ọjọ́ kejìdínlógún.
03345.wav	03251_03500_453c7574	verified	Ibi-iṣẹ́ igbákej̀i Ààrẹ ti gbé àtẹ̀jáde ọ̀ún sí orí ẹ̀rọ ayélujára.
03346.wav	03251_03500_453c7574	verified	Yóò máa sọ̀rọ̀ lórí gbígbé àjùmọ̀ṣe dé orí ẹ̀rọ ìgbàlódé.
03347.wav	03251_03500_453c7574	verified	Èyí á jẹ́ ní ìpàdé náà tí ìjọba orílẹ̀-èdè mìíràn jẹ́ olùgbàlejò.
03348.wav	03251_03500_453c7574	verified	Àpérò àwọn èèyàn jànkànjànkàn ni yóò jẹ́.
03349.wav	03251_03500_453c7574	verified	A ṣe ìgbélárugẹ ìdàgbàsókè ìmọ̀ ẹ̀rọ ìgbàlódé àti ọgbọ́n àtinudá.
03350.wav	03251_03500_453c7574	verified	Ó jẹ́ gẹ́gẹ́ bí àwọn ohun tó ṣe onígbọ̀nwọ́ ìdàgbàsókè ọjọ́ ọ̀la wa.
03351.wav	03251_03500_453c7574	verified	Gbogbo ènìyàn ni ó lè jẹ àǹfààní ẹ̀.
03352.wav	03251_03500_453c7574	verified	Yóò jẹ láti ara àwọn àyípadà ìmọ̀ ẹ̀rọ ìgbàlódé.
03353.wav	03251_03500_453c7574	verified	Báwo ni ìbaṣepọ tó wà láàárín ilẹ̀ méjèèjì ṣe lọ́wọ́ sí alépa yìí?
03354.wav	03251_03500_453c7574	verified	Wọn yóò tún máa wo àṣekún ìmúṣe tí ó ń lọ lọ́wọ́.
03355.wav	03251_03500_453c7574	verified	Wọ́n fẹnukò lé lórí níbi ìpàdé tó wáyé lọ́dún márùn-ún sẹ́yìn.
03356.wav	03251_03500_453c7574	verified	Wọn yóò tún máa jíròrò nípa eré ìdárayá.
03357.wav	03251_03500_453c7574	verified	Ipa pàtàkì wo ni ìmọ̀ ẹ̀rọ ìgbàlódé ń kó níbi ìdàgbàsókè ètò ọrọ̀ ajé?
03358.wav	03251_03500_453c7574	verified	Ó lépa ìdásí Àjọṣe fún Ìmúrò Ìdókoòwò àti ìpèsè Iṣé.
03359.wav	03251_03500_453c7574	verified	Ààrẹ orílẹ̀-èdè Amẹ́ríkà rin ìrìnàjò lọ sí ìlú òkèèrè.
03360.wav	03251_03500_453c7574	verified	Ọ̀jọ̀gbọ́n náà máa ṣe ìpàdé abẹ́lé pẹ̀lú àwọn ọmọ orílẹ̀ èdè Nàìjíríà.
03361.wav	03251_03500_453c7574	verified	Yóò tún máa ṣe ìpàdé pọ̀ pẹ̀lú àwọn olórí orílẹ̀-èdè òkè-òkun.
03362.wav	03251_03500_453c7574	verified	Yóò tún máa ṣèpàdé pọ̀ pẹ̀lú àwọn òṣìṣẹ́ àgbà ilé iṣẹ́ aláàánú.
03363.wav	03251_03500_453c7574	verified	Igbákejì Ààrẹ fi ìlú Àbújá sílẹ̀ láṣàálẹ́ ọjọ́ Àìkú.
03364.wav	03251_03500_453c7574	verified	Wọ́n máa padà wá sí orílẹ̀-èdè Nàìjíríà lọ́jọ́ Ìṣẹ́gun.
03365.wav	03251_03500_453c7574	verified	Ààrẹ orílẹ̀-èdè Nàìjíríà ṣèbọ̀wọ̀ fún àwọn tó pàdánù ẹ̀mí i wọn.
03366.wav	03251_03500_453c7574	verified	Ààrẹ ti lọ sí ibi tí wọ́n ń kó àwọn Ilé-ọnà ohun àlùmọ́ọ́ni sí.
03367.wav	03251_03500_453c7574	verified	Ó lọ bọ̀wọ̀ fùn àwọn tó pàdánù ẹ̀mí wọn lásìkò ogun.
03368.wav	03251_03500_453c7574	verified	Wákàtí kan àti ìṣéjú mẹ́wàá ni Ààrẹ fi rin Ilé-ọnà náà.
03369.wav	03251_03500_453c7574	verified	Èyí jẹ́ fún àwọn tí wọ́n pàdánù ẹ̀mí wọn lásìkò Ogun Àgbáyé kejì.
03370.wav	03251_03500_453c7574	verified	Ààrẹ tún tọwọ́bọ ìwé láti bọ̀wọ̀ fún àwọn akọni náà nínú ìwé àlejò.
03371.wav	03251_03500_453c7574	verified	Ó tún gbé òdódó ibojì si Ilé kejì ti ilé-ọnà.
03372.wav	03251_03500_453c7574	verified	Gbogbo àwọn ará ìlú mọ èyí sí “Ilé ikú”.
03373.wav	03251_03500_453c7574	verified	Wọ́n kọ ọ̀rọ̀ sí gbogbo ara ògiri ilé pàtàkì náà.
03374.wav	03251_03500_453c7574	verified	Gbogbo wọn ni wọ́n kó sínú ilé yìí.
03375.wav	03251_03500_453c7574	verified	Èyí jẹ́ lẹ́yìn ìfọ̀rọ̀wánilẹ́nuwo ìjìyà fún ìgbà pípẹ́.
03376.wav	03251_03500_453c7574	verified	Wọ́n dá wọn lẹ́jọ́ ìyìnbọn pa lẹ́sẹ̀kẹsẹ̀.
03377.wav	03251_03500_453c7574	verified	Ààrẹ ṣàlàyé gbogbo oun tí ó ri níbẹ̀ lẹ́ẹ̀kúnrẹ́rẹ́.
03378.wav	03251_03500_453c7574	verified	Ó bẹ̀rẹ̀ sí ń dáhùn ìbéèrè láti ọ̀dọ àwọn akọ̀ròyìn.
03379.wav	03251_03500_453c7574	verified	Ó ní pé àwọn tó ń dá wàhálà sílẹ̀ jẹ́ aláìlẹ́kọ̀ọ́ àti aláìmọ̀kan.
03380.wav	03251_03500_453c7574	verified	Ààrẹ lọ fún ìrìnàjọ̀ ọlọ́jọ́ mẹ́rin sí ìlú òkèèrè.
03381.wav	03251_03500_453c7574	verified	Yóò darapọ̀ mọ́ ìpàdé Àpérò Àyípadà Ojú-ọjọ́ àti Àjọ Ìṣọ̀kan Àgbáyé.
03382.wav	03251_03500_453c7574	verified	Ó ṣe àgbékalẹ̀ ọ̀rọ̀ orílẹ̀-èdè rẹ̀ ní ìpàdé ọlọ́jọ́ méjìlá yìí.
03383.wav	03251_03500_453c7574	verified	Ó ṣèpàdé pẹ̀lú àwọn olórí àgbáyé.
03384.wav	03251_03500_453c7574	verified	Wọ́n sì ń bẹ níbi àfihàn orílẹ̀-èdè Nàìjíríà ní àpérò ojú-ọjọ́ náà.
03385.wav	03251_03500_453c7574	verified	Ààrẹ tún bá àwọn ọmọ orílẹ̀-èdè Nàìjíríà tí wọ́n wà ní ìlú yìí sọ̀rọ̀.
03386.wav	03251_03500_453c7574	verified	Ó jáde lọ́jọ́ kejì tí ó dé sí orílẹ̀-èdè náà.
03387.wav	03251_03500_453c7574	verified	Nàìjíríà bá Amẹ́ríkà kẹ́dùn lórí ikú ààrẹ àná ti ìkọkànlélógójì.
03388.wav	03251_03500_453c7574	verified	Ó gbé ìgbé ayé rẹ̀ láti fi sin ìlú àti àwọn ènìyàn.
03389.wav	03251_03500_453c7574	verified	Ààrẹ orílẹ̀-èdè Nàìjíríà fi ìwé ìkẹ́dùn náà ránṣé.
03390.wav	03251_03500_453c7574	verified	Ó fi ránṣé sí àwọn ọmọ orílẹ̀-èdè Amẹ́ríkà, ọ̀rẹ́ àti ẹbí olóògbé náà.
03391.wav	03251_03500_453c7574	verified	Olóògbé jẹ́ ẹni tí gbogbo àwọn ènìyàn ń kan sáárá sí.
03392.wav	03251_03500_453c7574	verified	Ó kó ipa pàtàkì nípa ọrọ̀-ajé lágbàáyé.
03393.wav	03251_03500_453c7574	verified	Ikú ààrẹ tẹ́lẹ̀rí yìí kìí ṣe orílẹ̀-èdè Amẹ́ríkà nìkan ni yóò dùn.
03394.wav	03251_03500_453c7574	verified	Yóò dun àwọn ènìyàn tí ó ti ko ipa rere ní ìgbésí ayé wọn pẹ̀lú.
03395.wav	03251_03500_453c7574	verified	Ààrẹ wá gbóṣùbà fún ipa rere tí olóògbé náà tí kó.
03396.wav	03251_03500_453c7574	verified	Ó kó ipa ní ìgbésí ayé àwọn ọmọ rẹ̀.
03397.wav	03251_03500_453c7574	verified	Ó ràn wọ́n lọ́wọ́ láti kó ipa pàtàkì nínú ipò adarí lágbàáyé.
03398.wav	03251_03500_453c7574	verified	Ààrẹ wá gbàdúrà pé kí Ọlórun dun orílẹ̀-èdè náà nínú.
03399.wav	03251_03500_453c7574	verified	Ó ní kí Elédùà fi ìsinmi fún ẹ̀mi rẹ̀.
03400.wav	03251_03500_453c7574	verified	Nàìjíríà kò ní pẹ́ gbé àwọn àkọsílẹ̀ ìwé àṣà fún ìdàgbàsókè ìgbáfẹ́ jáde.
03401.wav	03251_03500_453c7574	verified	Àjo tó ń mójútó àṣà àti ìgbáfẹ́ lorílẹ̀-èdè Nàìjíríà ló sọ bẹ́ ẹ̀.
03402.wav	03251_03500_453c7574	verified	Ìwé yìí yóò sàfihàn gbogbo àwọn àṣà tó wà ní orílẹ̀-èdè Nàìjíríà síta.
03403.wav	03251_03500_453c7574	verified	Èyí jẹ́ láti lè mú ìdàgbàsókè bá àṣà àti ìgbáfẹ́ lorílẹ̀-èdè yìí.
03404.wav	03251_03500_453c7574	verified	Mínísítà fún ìlanilọ́yẹ̀ àti àṣà lórílẹ̀-èdè Nàìjíríà ló sọ̀rọ̀ yìí.
03405.wav	03251_03500_453c7574	verified	Ó kéde níbi ayẹyẹ àṣà àti ìgbáfẹ́ tí àjọ àgbáyé ṣe.
03406.wav	03251_03500_453c7574	verified	Eléyìí ló jẹ́ ìkẹta irú rẹ̀ tí àjọ àgbáyé yóò ṣe.
03407.wav	03251_03500_453c7574	verified	Ó lé ni aárùndínláàdọ́rin lé ọ́ọ̀dúnrún ni àwọn àṣà tó wà ní ìlú yìí.
03408.wav	03251_03500_453c7574	verified	Ìyẹn ni pé orílẹ̀-èdè yìí leè ṣe àṣà kan lójúmọ́ kan.
03409.wav	03251_03500_453c7574	verified	Yóò jẹ́ kí ìdàgbàsókè bá ètò ìgbafẹ́ àti ọ̀rọ̀ ajé orílẹ̀-èdè yìí.
03410.wav	03251_03500_453c7574	verified	Ṣé àṣà oríṣiríṣi wà ní orílẹ̀-èdè Nàìjíríà?
03411.wav	03251_03500_453c7574	verified	Nínú èdè àti àṣà ni èyí ti àwọn àṣà mííràn tún ti jẹyọ.
03412.wav	03251_03500_453c7574	verified	Ara wọn ni iṣu tuntun, Ẹ̀yọ̀, ọdún egúngún àti bẹ́ẹ̀bẹ́ẹ̀ lọ.
03413.wav	03251_03500_453c7574	verified	Wọ́n ń sa gbogbo ipá ní agbègbè wọn láti gbé àṣà lárugẹ.
03414.wav	03251_03500_453c7574	verified	Ìjọba àpapò náà sì ń ṣètò iranwọ.
03415.wav	03251_03500_453c7574	verified	Wọ́n fẹ́ fún wọn ní agbègbè tó ṣe é gbé.
03416.wav	03251_03500_453c7574	verified	Yóò mú itẹ̀síwájú bá àṣà lórílẹ̀-èdè yìí.
03417.wav	03251_03500_453c7574	verified	Ayẹyẹ àjọ̀dún àṣà jẹ́ ohun tí ó wá láti gbé àṣà lárugẹ.
03418.wav	03251_03500_453c7574	verified	Ayẹyẹ náà jẹ́ èyí tí gbogbo àwọn ìpínlẹ̀ máa ń kópa níbẹ̀.
03419.wav	03251_03500_453c7574	verified	Ó ní ayẹyẹ àjọ̀dún àṣà kìí ṣe fún eré ìdárayá nìkan.
03420.wav	03251_03500_453c7574	verified	Ó wà fún ìpèsè iṣẹ́ àti ìdàgbàsókè fún ètò ọrọ̀-ajé lórílẹ̀-èdè Nàìjíríà.
03421.wav	03251_03500_453c7574	verified	Àwọn Mínísítà tó lé lọ́gbọ̀n ló wà níbi ayẹyẹ ajọdún agbaye yìí.
03422.wav	03251_03500_453c7574	verified	Ọjọ́ mẹ́ta gbáko ni wọn yóò fi se ayẹyẹ yìí.
03423.wav	03251_03500_453c7574	verified	Àjọ náà ló ń mójútó ètò àlàáfíà lórílẹ̀-èdè Áfíríkà.
03424.wav	03251_03500_453c7574	verified	Àjọ Áfíríkà ṣe ìdánilẹ́kọ̀ọ́ nípa ààbò lásìkò ìjàm̀bá ètò ìdìbò.
03425.wav	03251_03500_453c7574	verified	Ètò ìdìbò ọdún yìí ti ń súnmọ́ etílé.
03426.wav	03251_03500_453c7574	verified	Wọ́n ṣe ìdánilẹ̀kọ̀ fún àwọn ènìyàn tó lé ní ọgọ́rin.
03427.wav	03251_03500_453c7574	verified	Nínú àwọn wọ́nyí ni àwọn ilé-iṣẹ́ aládàáni tí kì í ṣe ti ìjọba.
03428.wav	03251_03500_453c7574	verified	Ẹ kọ́ wọn lọ́nà tí wọn yóò fi lè máa dáàbò bo ara wọn.
03429.wav	03251_03500_453c7574	verified	Ìjàm̀bá lè wáyé lásìkò ètò ìdìbò tó ń bọ̀.
03430.wav	03251_03500_453c7574	verified	Àwọn olùkópa níbi ìdánilẹ́kọ̀ọ́ náà wá láti gbogbo ìpínlẹ̀ mẹ́rìndínlógójì.
03431.wav	03251_03500_453c7574	verified	Wọn kò yọ ìlú Àbújá sẹ́yìn nínú ìgbaradì.
03432.wav	03251_03500_453c7574	verified	Ìdánilékọ̀ọ́ yìí fún àwọn ènìyàn tí yóò kópa láti mójútó ètò ìdìbò.
03433.wav	03251_03500_453c7574	verified	Èyí jẹ́ ní ìgbèríko àti ní ìpínlẹ̀ tó wà lorílẹ̀-èdè Nàìjíríà.
03434.wav	03251_03500_453c7574	verified	Ọ̀pọ̀lọpọ̀ àwọn ènìyàn ni ẹ̀rù ti ń bà nítorí ètò ìdìbò tó ń bò.
03435.wav	03251_03500_453c7574	verified	Ètò ààbò kò fẹsẹ̀ múlẹ̀ dáadáa bí a ṣe fẹ́.
03436.wav	03251_03500_453c7574	verified	Wọ́n tún ń fòyà lóríi bíí àwọn olóṣèlú ṣe ń bú ara wọn.
03437.wav	03251_03500_453c7574	verified	Wọ́n ń dún ìkookò mọ́ ara wọn níbi ìpàdé ọ̀ún.
03438.wav	03251_03500_453c7574	verified	Alákòóso ẹgbẹ́ yìí tún ní àwọn ẹ̀gbẹ́ mẹ́tẹ̀ẹ̀ta yìí á fọwọ́sowọ́pọ̀.
03439.wav	03251_03500_453c7574	verified	Ìdánilẹ́kọ̀ọ́ wà láti lè dénà àwọn ìjàm̀bá tó máa ń ṣẹlẹ̀ lásìkò ètò ìdìbò.
03440.wav	03251_03500_453c7574	verified	Ẹ gbé àwọn iṣẹ́ àkànṣe dìde lórí ẹ̀rọ ayélujára.
03441.wav	03251_03500_453c7574	verified	Àwọn yìí yóò máa jábọ̀ fún gbogbo wa.
03442.wav	03251_03500_453c7574	verified	Yíò sì tún máa tọpinpin bí ètò ìdìbò ṣe ń lọ.
03443.wav	03251_03500_453c7574	verified	Ẹgbẹ́ náà yóò tún gbé iṣẹ́ àkànṣe mìíràn dìde.
03444.wav	03251_03500_453c7574	verified	Yóò ran gbogbo àwọn ti ọ̀rọ̀ kàn lọ́wọ́.
03445.wav	03251_03500_453c7574	verified	Wọn á le è gbógun ti ìjàm̀bá tó bá wáyé lásìkò ètò ìdìbò.
03446.wav	03251_03500_453c7574	verified	Ara àwọn yìí ni i àjọ elétò ìdìbò àti ilé-iṣẹ́ ọlọ́pàá.
03447.wav	03251_03500_453c7574	verified	Àjọ tó ń mójútó ọ̀rọ̀ tó jẹ mọ́ ìlù àti àjọ tó ń pèsè àlàáfíà kò kẹ́yìn.
03448.wav	03251_03500_453c7574	verified	Wọ́n sọ̀rọ̀ nípa ẹgbẹ́ onígbàgbọ́ àti ẹgbẹ́ àwọn mùsùlùmí náà.
03449.wav	03251_03500_453c7574	verified	Ààrẹ orílẹ̀-èdè ní òun kì í ṣe ẹ̀dà tàbí ayédèrú.
03450.wav	03251_03500_453c7574	verified	Ààrẹ ti sọ̀rọ̀ nígbà àkọ́kọ́ láti tako àhesọ ọ̀rọ̀ pé òun kì í ṣe ènìyàn.
03451.wav	03251_03500_453c7574	verified	Ó tako ọ̀rọ̀ yìí lọ́jọ́ Àìkú ní orílẹ̀-èdè kan lókèèrè.
03452.wav	03251_03500_453c7574	verified	Èyí jẹ́ lásìkò tó ń bá àwọn ọmọ orílẹ̀-èdè Nàìjíríà tó wà ni ibẹ̀ sọ̀rọ̀.
03453.wav	03251_03500_453c7574	verified	Wọ́n fẹ́ mọ̀ bóyá Ààrẹ jẹ́ ènìyàn tàbí ẹ̀dà.
03454.wav	03251_03500_453c7574	verified	Wọ́n fẹ́ láti fi òtítọ́ ọ̀rọ̀ tí wọ́n ń sọ múlẹ̀.
03455.wav	03251_03500_453c7574	verified	Eléyìí wáyé ní gbọ̀ngán tó wà ní ìlú tí ààrẹ dé sí lọ́jọ́ Àìkú.
03456.wav	03251_03500_453c7574	verified	Ààrẹ ní ọ̀pọ̀lọ́pọ̀ àwọn ènìyàn ni wọ́n fẹ́ kí òun ti kú lásìkò tí òun ń ṣàìsàn.
03457.wav	03251_03500_453c7574	verified	Ó ṣàpèjúwe àwọn tí ó ń sọ̀rọ̀ yìí gẹ́gẹ́ bi aláìmọ̀kan àti aláìlẹ́sìn.
03458.wav	03251_03500_453c7574	verified	Èmi kò ní pẹ́ ṣe ayẹyẹ ọjọ́ ìbí kẹrìndínlọ́gọ́rin mi.
03459.wav	03251_03500_453c7574	verified	Ìpàdé yìí tún fún àwọn aláṣẹ orílẹ̀-èdè yíì ní ànfààní tuntun.
03460.wav	03251_03500_453c7574	verified	Eléyìí ni yóò jẹ́ àkọ́kọ́ irú u rẹ̀ ní àgbáyé.
03461.wav	03251_03500_453c7574	verified	Ààrẹ yóò wá sí ìpàdé àwọn ìgbìmọ̀ tó wà lára àjọ àgbáyé.
